text,breakfast_po,breakfast_ne,dinner_po,dinner_ne,bath_po,bath_ne,service_po,service_ne,state_po,state_ne,facility_po,facility_ne,room_po,room_ne
館内は全体的に清潔感がありました。,0,0,0,0,0,0,1,0,0,0,1,0,0,0
夕食バイキングは全体的に美味しかったですが、味付けが濃い感じがしました。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
朝食バイキングは部屋にコーヒーの持ち帰りサービスがあり良かったです。,1,0,0,0,0,0,1,0,0,0,0,0,0,0
サービスも良く、部屋も広く気に入ったのでリピートしたい。,0,0,0,0,0,0,1,0,0,0,0,0,1,0
スタッフの方々のオモテナシ対応を朝食時に拝見しました。,1,0,0,0,0,0,1,0,0,0,0,0,0,0
休暇村からの景色も良く、食事も丁寧に作られていて、大変良かったです。,1,0,1,0,0,0,0,0,1,0,0,0,0,0
ホテルとして駐車機能を持たないため指定駐車場料金を持つとか又は、お客の負担額を減らして頂きたい。,0,0,0,0,0,0,0,1,0,0,0,1,0,0
部屋にバスタオルが用意されていなかった事をチェクアウトの際に伝えると棚の上にありますとの回答・・・。,0,0,0,0,0,0,0,1,0,0,0,1,0,0
伊賀牛のすき焼きと焼肉両方食べられ、ご飯はその場で炊いてくれます。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
奈良産の炊きたてご飯も他も、すべて美味しかった！,1,0,1,0,0,0,0,0,0,0,0,0,0,0
スタッフの対応も良く、お部屋も広くて快適でした。,0,0,0,0,0,0,1,0,0,0,0,0,1,0
プランの中にお酒のサービスもあってみんなの評判も良く、トータルで満足できました。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
スタッフの対応も良く朝食は大満足。,1,0,0,0,0,0,1,0,0,0,0,0,0,0
カーテンがボタン一つで開け閉めできるので便利アメニティがブランドだった事夕食に出てたオリーブオイルが香りが良くて美味しかった朝ごはんがバイキングにしては美味しかった。（改善して頂きたい事）,1,0,1,0,0,0,0,0,0,0,1,0,0,0
醤油が甘すぎて好みでない。,0,1,0,1,0,0,0,0,0,0,0,0,0,0
女性一人だったため深追いせずお酒を買って部屋呑み、部屋は喫煙ルームでしたがにおうこともなく清潔でした。,0,0,0,0,0,0,1,0,0,0,0,0,1,0
少し狭かったけれどベッドは寝心地もよく快適でした。,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10回ほど宿泊しておりますが、いつ伺ってもお風呂、お部屋が清潔で気持ちよく滞在をさせて頂いております。,0,0,0,0,1,0,1,0,0,0,0,0,1,0
お風呂の清掃が行き届いているので安心して利用させていただいております。,0,0,0,0,1,0,1,0,0,0,0,0,0,0
部屋の匂いが気になります。,0,0,0,0,0,0,0,1,0,0,0,0,0,1
また、ある程度虫が出るのは、土地柄仕方ないとはいえ、もう少し造りなど工夫しても良いのではないかと思います。,0,0,0,0,0,0,0,0,0,1,0,0,0,1
廊下にヤモリが何匹も出現するのは、若干恐怖でした。,0,0,0,0,0,0,0,0,0,1,0,1,0,0
反面、リゾート感はあり、その点では好感が持てました。,0,0,0,0,0,0,0,0,1,0,1,0,0,0
星空のカフェなどもオシャレでした（ただ、星空のカフェも同じく虫対策はされた方が良いかと思います。せっかく素敵なカフェなので）,0,0,0,0,0,0,0,0,0,0,1,1,0,0
全体的にすごく良かったです。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
ベーシックプランだったので食事はあまり期待してませんでしたが美味しく、量も満足できるものでした。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
残念だったのはお風呂で湯垢が目立ちました。,0,0,0,0,0,1,0,1,0,0,0,0,0,0
あと全く関係ありませんが、男女問わず香水プンプンしてくる方が居ますが、普通に臭いです。,0,1,0,1,0,1,0,1,0,1,0,1,0,1
先回7月に宿泊した際に硬い枕にする為、バスタオルを追加で3枚お願い致しましたが今回は何もリクエストしていないのに先回通り3枚バスタオウルがベッドに於いてあったのには驚き（へーすごい）でした。,0,0,0,0,0,0,1,0,0,0,1,0,0,0
窓が大変大きく、明るく開放感がありとてもよかったです。,1,0,0,0,0,0,0,0,0,0,1,0,0,0
飲み物は残念でしたが、料理は意外と手が込んでいる物もあり、品数もあり充実していました。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
改装前でしたがコンパクトで小綺麗な部屋で寛げました。,0,0,0,0,0,0,1,0,0,0,0,0,1,0
お風呂が明るくて清潔感が有って良かったです。,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ただ、お風呂と食事はおおいに満足するものでした。,1,0,1,0,1,0,0,0,0,0,0,0,0,0
素敵なおもてなしとお部屋もグレードアップして頂き快適に過ごすことができました。,0,0,0,0,0,0,1,0,0,0,0,0,1,0
お料理も美味しかったです。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
到着が19:00を過ぎたけど、食事の時間もフレキシブルに対応いただき、出てきた料理も素晴らしく普段あまり食べない家内も完食していました。,0,0,1,0,0,0,1,0,0,0,0,0,0,0
土曜日だったけど宿泊客もそれほど多くなく、快適に過ごすことができました。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
スパを利用できなかったのは残念ですが、私の宿泊スタイル（ご当地飲食大好き、朝食は業者に任せきりにするな、午前中はゆっくりしたい）では値段を含め那覇のホテルで一番でした。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
空港直行のバスもですが、タクシーも南国交通さんが待機しているので大変便利です。,0,0,0,0,0,0,1,0,1,0,0,0,0,0
食事も美味しく、あくまきや鶏飯があるのが嬉しかったです。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ソラリアさんにして良かったです。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
機会がありましたらその時はまた泊まりたいと思います。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
予想通りに風呂も食事も全てに満足することが出来ました。,1,0,1,0,1,0,0,0,0,0,0,0,0,0
・wifiの電波が弱い・トイレの床の軋みの改善・ウエルカムコーヒーサービスがあるとうれしい。,0,0,0,0,0,0,0,0,0,0,0,1,0,1
【注意点】蓋物の料理に関しては、配善事のチェックを怠らないように！,0,1,0,1,0,0,0,1,0,0,0,0,0,0
古さは感じますが、清掃が行き届いて、清潔感は問題なかったです。,0,0,0,0,0,0,1,0,0,0,0,0,1,1
お部屋の贅沢な掛け流し源泉のお風呂が最高に気持ち良く、ご飯はこのお値段なので全く期待していませんでしたが、とても美味しく大満足でした。,1,0,1,0,1,0,0,0,0,0,0,0,0,0
また行かせて頂きます。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
お部屋がベッドだったら更に良いのですが、お布団で和室のみなのがちょい残念でした。,0,0,0,0,0,0,0,0,0,0,0,1,0,1
カラオケも凄く音響も良く部屋も広々で良かったです。,0,0,0,0,0,0,0,0,0,0,1,0,1,0
また、お料理も大変美味しく、またボリュームもあって大食らいな私でも食べ切れませんでした（決して美味しくないと言う事ではなく）。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
立地は良いが、ホテルの入り口はわかり辛かった。,0,0,0,0,0,0,0,0,1,0,0,1,0,0
部屋もご飯も良かったです。,1,0,1,0,0,0,0,0,0,0,0,0,1,0
お風呂は清潔感がありましたが、やや狭かったです。,0,0,0,0,1,1,1,0,0,0,0,0,0,0
総合的に本当に良いお宿です！,1,0,1,0,1,0,1,0,1,0,1,0,1,0
到着後の宿泊受付はスムーズであり、またウェルカム・ドリンクも美味しかったです（ごちそうさまでした）。,0,0,0,0,0,0,1,0,0,0,1,0,0,0
また、コーヒーマシンは、初めて見るタイプで、ちゃんとしたエスプレッソが抽出されたのにはびっくりです。,1,0,0,0,0,0,0,0,0,0,1,0,0,0
今回は初めての宿泊ですが、落ち着いた雰囲気で、できれば連泊してゆっくり過ごしたいと思いました。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
夕食は懐石料理でしたが、妻が妊婦で食べられないものが多いにも関わらず、全て代わりの食材を用意してくださり感動しました。,0,0,1,0,0,0,1,0,0,0,0,0,0,0
翌日の朝食は個室を案内してくださり、子ども連れとしては周りの目を気にせずに朝食を食べることができ、快適に過ごすことができました。,1,0,0,0,0,0,1,0,0,0,0,0,0,0
従業員の接客、部屋のクオリティ、料理の質、全てに不満は無く満足しております。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
また今後も長谷周辺に来ることがあれば宿泊したいと思っております。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
お料理がとても美味しかったです。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
お肉も美味しいしボリュームもありました！,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ホテル内にもお菓子以外の食事が売っておらず、近くにコンビニもなかったので、少し残念に感じました。,0,0,0,0,0,0,0,0,0,1,0,1,0,0
アメニティも充実していますし、ベッドも大変快適で、スタッフの皆様の心遣いが自然で温かく、リラックスしつつ心も満たされました。,0,0,0,0,0,0,1,0,0,0,1,0,0,0
チェックインの際に伺ったご説明のおかげで、古い建物ならではの軋みやにおい、風の音、床の冷たさも心地よく感じました。,0,0,0,0,0,0,1,0,0,0,1,0,1,0
その建物が一番輝いていた時代を取り戻す、その通りになっていると思いました。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
浴室も大変清潔で、珪藻土のマットも心地よく、羅漢和シリーズのシャンプー・コンディショナーもすごくよかったです！,0,0,0,0,1,0,1,0,0,0,1,0,0,0
食事は多すぎず少なすぎず、地元の素材を生かしたもので大変美味しくいただきました。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
せっかく立派なレストランが館内にあるのですから、部屋で食べられるルームサービスももう少し充実させて欲しいです。,0,0,0,0,0,0,0,1,0,0,1,0,0,0
レストランに出向けば済む話なんですが、部屋でまったり過ごしたい自分としては、ルームサービスでお願いしたいので…とてもオススメできるホテルなので車で来る方や、清潔感や安心感を求める方は是非宿泊してみてください。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
事前にお願いしていた加湿器も、清潔な状態で部屋に準備されていました。,0,0,0,0,0,0,1,0,0,0,1,0,0,0
アメニティも充分で、できれば使い捨てのシャワータオルかスポンジがあれば申し分なかったのですが、環境のことを考えると仕方がないのかなとも思います。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
新しいホテルなので、清潔で居心地よかったです。,0,0,0,0,0,0,1,0,0,0,1,0,1,0
大浴場や朝食バイキングも満足でした。,1,0,0,0,1,0,0,0,0,0,0,0,0,0
格安プランだったので予約時には選べなかったのですが、チェックイン時に禁煙室か喫煙室か希望を聞いてくださって、ソファーのある広いお部屋にしていただけました。,0,0,0,0,0,0,1,0,0,0,0,0,1,0
食事が美味しく質量とも大満足でした。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
お風呂も露天でいい感じでしたが洗い場に浴槽が無くこれからの季節寒いのではないかと思います。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
掃除の行き届いた部屋、美味しい料理、充実のお風呂と、いずれも大満足です。,1,0,1,0,1,0,1,0,0,0,0,0,1,0
食事のレベルは普通だが新潟の特徴が出ていない。,0,1,0,1,0,0,0,0,0,0,0,0,0,0
温泉と夕食以外はコストに見合っていない。,0,0,0,1,0,1,0,0,0,0,0,0,0,0
お食事もヘルシーでとても美味しかったです。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
係りの方が凄く素敵で夕食、朝食の短い時間でしたが楽しく過ごせました！,1,0,1,0,0,0,1,0,0,0,0,0,0,0
難点は、提携駐車場がない為、出来るだけ安い駐車場を探さなければならないので、非常に困りました。,0,1,0,1,0,0,0,1,0,0,0,1,0,0
連泊したのですが布団だけ掃除してありお風呂に前の使ったバスタオルがらそのままだったりカップも使った物があり新しい物が置いていなかったのが残念です。,0,0,0,0,0,0,0,1,0,0,0,1,0,0
新しいので施設は綺麗でした。,0,0,0,0,0,0,0,0,0,0,1,0,1,0
美味しい朝食に、接客も丁寧で好感が持てました。,1,0,0,0,0,0,1,0,0,0,0,0,0,0
お風呂も料理も満足しました。,1,0,1,0,1,0,0,0,0,0,0,0,0,0
朝ごはんとお風呂も、大満足。,1,0,0,0,1,0,0,0,0,0,0,0,0,0
設備や部屋は古くところどころ手直ししている感じですが、スタッフの方は丁寧で好感が持てました。,0,0,0,0,0,0,1,0,0,0,0,1,0,1
建物の外壁がそのままむき出しで、庭園部分もしばらく手が入っていない感じがして、雰囲気を壊している感じがしました。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
特にご飯がとても美味しかったのと、シャンプーバーのサービスが女性としては嬉しかったです。,1,0,1,0,0,0,0,0,0,0,1,0,0,0
広々としたお部屋で、お風呂も内風呂・露天風呂ともに良かったです。,0,0,0,0,1,0,0,0,0,0,0,0,1,0
期待していた食事が残念・・・素材の味を活かしているのは分かりますが「これ、美味しい！」が一品もなく、夕食・朝食と残してしまいました。,0,1,0,1,0,0,0,0,0,0,0,0,0,0
値段も手ごろなプランで個室食でラウンジも利用でき、絵馬奉納もできて至れり尽くせりでした。,1,0,1,0,0,0,0,0,0,0,1,0,0,0
建物は唱和を感じさせる内装でしたが料理もおいしくいただき、よかったです。,1,0,1,0,0,0,0,0,0,0,0,1,0,0
お食事は相変わらず「もう食べきれないよ?」と言うくらいのボリュームに薄味の上品な味付けで大満足（あ、でも2日目のしゃぶしゃぶは明らかに初日の半分以下でしたねー）ごはんがとにかく美味しい！,1,0,1,0,0,0,0,0,0,0,0,0,0,0
大雪の中、入った思い出のある露天風呂がなくなっていたのは残念でしたが貸切風呂は最高でした。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
全てにおいて満点の素敵なお宿です。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
しゃぶしゃぶも美味いしスタッフも親切丁寧で大変満足！,0,0,1,0,0,0,1,0,0,0,0,0,0,0
その金目鯛以外にもお刺身お肉等お料理も大変美味しく大満足です。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
貸切露天風呂は、景色はそうでもなかったのですがこじんまりながらもゆっくりできました。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
お部屋の作りが薄いのか隣の部屋の子供さんの走る歩く足音がものすごくて多少減点ですがお宿の方のきめ細かな対応には大満足です。,0,0,0,0,0,0,1,0,0,0,0,0,0,1
お風呂もお部屋もとても満足です。,0,0,0,0,1,0,0,0,0,0,0,0,1,0
モダンな内装で娘もとても喜んでいました。,0,0,0,0,0,0,0,0,0,0,1,0,1,0
長期滞在で、宿泊費を節減でき、全体的に満足の評価をさせて頂きました。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
お風呂も朝食も満足させていただきました。,1,0,0,0,1,0,0,0,0,0,0,0,0,0
隣の部屋の中国の方が夜中ずっと大声で話されているのが筒抜けでなかなか寝付けず、朝も6時から廊下で大音量で会話されるので目が覚めてしまいました。,0,0,0,0,0,0,0,0,0,0,0,1,0,1
また、大浴場は客室の廊下の奥から、階段で１階降りる手間があります。,0,0,0,0,0,1,0,0,0,0,0,1,0,0
直でエレベーターで行けないのは、疲れた脚には残念でした。,0,0,0,0,0,1,0,0,0,0,0,1,0,0
以前は時間制で男女利用出来たと記憶していますが、リニューアル後は女性専用になっていて、高級シャンプーバーがあり感激でした。,0,0,0,0,1,0,0,0,0,0,1,0,0,0
犬連れで宿泊出来る和風旅館はあまりないので、嬉しいです。,0,0,0,0,0,0,1,0,0,0,1,0,0,0
改装してペットＯＫの宿にしているので、あちらこちらにレトロを感じますが、掃除が行き届いているので、嫌な感じはしません。,0,0,0,0,0,0,1,0,0,0,1,1,1,1
食事は質量ともに宿泊代金に見合っていて、満足でした。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
全体的にとても良かったので、間違いなくリピートします！,1,0,1,0,1,0,1,0,1,0,1,0,1,0
贅を尽くした本格的な温泉旅館で、立地も施設も申し分ありません。,0,0,0,0,0,0,0,0,1,0,1,0,0,0
特に圧巻の大展望風呂、細やかな心配りで順次運ばれる美味しいお料理盛り沢山の夕食、品数豊富な朝食バイキング、アメニティも十分過ぎるぐらい心配りがなされ、大満足な旅でした！,1,0,1,0,1,0,1,0,0,0,1,0,0,0
今回は川側のお部屋でなかったのが少々残念でしたが、それでも雪を抱く枯れ木立に覆われた山々の眺めは美しく、十分自然が満喫できました。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ぜひまた利用させていただきたいホテルです。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
スタッフの方の感じの良い対応と美味しいお料理、大浴場のやわらかいお湯で疲れはすっかり取れました。,1,0,1,0,1,0,1,0,0,0,0,0,0,0
それ以外は大満足です。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
とっても癒されるステキなホテルでした。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
またぜひ利用したいです。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
マラソンの集合時間に合わせて早めの朝食のリクエストにも心地よく応じてもらえました。,1,0,0,0,0,0,1,0,0,0,0,0,0,0
壁紙は汚く汚れ、大きくはがれていていた。,0,0,0,0,0,0,0,1,0,0,0,0,0,1
こんなに評価が高いのは、組織票としか思えない。,0,1,0,1,0,1,0,1,0,1,0,1,0,1
確かに海側の部屋は夕日がきれいだが、それを帳消しにして余りあるほどのヒドイ部屋。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
建物は古いが清潔感があり従業員の対応も丁寧で良かった。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
禁煙の部屋を頼んだが、喫煙・禁煙兼用のようでエアコンからのタバコ臭がきつかった。,0,0,0,0,0,0,0,1,0,0,0,1,0,1
夕食、朝食共にとてもおいしく量もたっぷりありました。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
準備が今一つだね。,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ホテルはかなり古い感じでしたが、部屋はきれいにされていました。,0,0,0,0,0,0,1,0,0,0,0,1,1,0
料理が素晴らしく、カニや刺身など豪華でした。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
年越しそばや雑煮などの正月料理も出て、サービスが良かったです。,1,0,1,0,0,0,1,0,0,0,0,0,0,0
数部屋の予約でしたが、同じ階にして頂き、快適に過ごせました。,0,0,0,0,0,0,1,0,0,0,0,0,1,0
夜食・おやつも持っていきましたが、チェックインのときと食後にもてなしていただいたので出番はなし（笑）色々なお世話をしてくれたＹさんはとてもやさしくて親切でした。,0,0,1,0,0,0,1,0,0,0,0,0,0,0
古きよき時代のホテル、モダンで重厚感があり、静かでとても落ち着きました。,0,0,0,0,0,0,0,0,0,0,1,0,1,0
駅よりはちょっとありますが、前日に言っておけば専用の車で駅まで送っていただけますので、むしろ静かにすごせてよかったです。,0,0,0,0,0,0,1,0,1,1,0,0,0,0
まあまあ固めなのですがお箸しかなく、一口ずつに切るのに難儀しました。,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ただ、カーテンを開けると駅のロータリーで、沢山の車がこちらを向いてズラッと駐車していて、ヘッドライトを点灯している車もあり、カーテンは夜も朝もあまり開く気になれませんでした。,0,0,0,0,0,0,0,0,0,1,0,0,0,1
ただ、今回泊まった部屋のトイレ汚れ、シャワー器具のカビが不快でした。,0,0,0,0,0,1,0,0,0,0,0,0,0,1
部屋を変えて頂きましたが、そこも前の人の忘れ物のカチューシャが床に、備え付けボールペンは書けない、浴室ノブが外れ、何故か髪の毛が浴室天井に張り付いていました。,0,0,0,0,0,1,0,1,0,0,0,1,0,1
すぐに対応して頂いた女性スタッフの方は良かったので、まだ救われましたが部屋は、やはり綺麗な方がいいです。,0,0,0,0,0,0,1,1,0,0,0,0,0,1
古い建物ではありますが、館内も部屋もとても綺麗にしてあり、至る所に花が生けてあり、おもてなしの心を感じます。,0,0,0,0,0,0,1,0,0,0,1,1,1,0
お料理も地の物を丁寧に調理されていて美味しかったです。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
オロロと言われるアブの仲間が大量発生していて、道中も脱衣所でも虫に取り囲まれて恐怖を感じるレベルでした！,0,0,0,0,0,1,0,0,0,0,0,1,0,0
食事は洋食でしたが都会の高級レストラン以上の料理の美味しさでしたのが最高です。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
あまり沖縄の料理は得意ではなかったですが、鉄板焼き、琉球懐石も大変美味しくいただきました。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
部屋も広くコインランドリーもり長期出張におススメ。,0,0,0,0,0,0,0,0,0,0,1,0,1,0
朝食も品数豊富だし、接客のお母さん最高。,1,0,0,0,0,0,1,0,0,0,0,0,0,0
事前の案内では、子持ち鮎の塩焼きがなかったのですが、料理として出て、大喜びでした。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
難を言えば、郷土料理がもう一皿あったら、良いと思います。,0,1,0,1,0,0,0,0,0,0,0,0,0,0
また食べに宿泊したいです。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
何より食事が、わたくしたちシニアにはとても食べやすく、美味しいものばかりでとても感心させられます。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
それからアメニテイは十分すぎて、草履とか無しにして、料金を下げていただければ尚ありがたいです。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
施設の古さは感じますが、きれいに清掃されていて、快適に過ごすことができました。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
また、細かい部分の清掃（檜のお風呂など）は、感動レベルでした。,0,0,0,0,1,0,1,0,0,0,0,0,0,0
朝食会場も広く和食が苦手な私でもバイキングにパンやシリアルやヨーグルトがあり、食べれるものがあったので助かりました。,1,1,0,0,0,0,0,0,0,0,1,0,0,0
コンセントも多数あり便利です。,0,0,0,0,0,0,0,0,0,0,1,0,1,0
４月１日申し込んだ【限定客数早期割引９４００円】触れ込みでしたがでしたが、【キャンセル不可】・・・その後、ＪＲとのパックのほうがかなりお得でしたが、キャンセル不可がなんとも・・・最上階１０階の朝食場は見晴らしがよく、１０００円の価値はありました。,0,0,0,0,0,0,0,1,0,0,1,0,0,0
たくさん食べる主人も、夕食も朝食もとても美味しく品数も豊富で大変満足しており、私も嬉しかったです。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
食事良し・お風呂良し・おもてなし良しといつも大満足させてくれる最高の宿です。,1,0,1,0,1,0,1,0,0,0,0,0,0,0
姉と帰りの車窓を見ながら「毎月一度は莞山に泊まりたいね」と笑いながら帰路に着きました。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
二度目の利用ですが、前回同様、快適に過ごせました。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
立地は抜群、フロントの方の対応も好印象、朝食も満足です。,1,0,0,0,0,0,1,0,1,0,0,0,0,0
行き届いた清掃、朝食・夕食も美味しくいただきました。,1,0,1,0,0,0,1,0,0,0,0,0,0,0
夜のBBQ、朝食はとても美味しかったです。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
お部屋のお布団が湿っぽいニオイがしました。,0,0,0,0,0,0,0,1,0,0,0,1,0,0
お部屋のエアコンの吹き出し口にホコリが溜まっていてホコリが舞ってしまった（笑）その２点が残念ポイントです。,0,0,0,0,0,0,0,1,0,0,0,1,0,0
お安く泊まれて美味しい食事とスタッフの方々の応対は花マルです。,1,0,1,0,0,0,1,0,0,0,0,0,0,0
また利用させて頂きたいです。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
お土産も派手な包装のものがなく、品数も少なく、アートの一部のように並べられており、全てが優雅な雰囲気を壊さない配慮を感じました。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
お料理もていねいに拵えられ目にも舌にもごちそうでした。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
お料理も夕食、朝食共に美味しく、御祝いで鯛のお造りやお赤飯も付き大満足でした。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
部屋数が少ないのでお風呂などで他のお客さんと会うこともあまりないので、ゆったりと過ごすことができました。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
ベッドが大きいので、部屋はやや狭く感じました。,0,0,0,0,0,0,0,0,0,0,1,0,0,1
毎年のように利用していたけど、今回の１件で、次からは考えようと思ってる。,0,1,0,1,0,1,0,1,0,1,0,1,0,1
厨房の入口にあり、ドリンクバーの陰に隠れて、目立ちませんでした。,0,0,0,1,0,0,0,1,0,0,0,0,0,0
場所を変更するとか、暖簾などで目立たせるとか、フロースタッフがおススメするなどの声掛け等があっても良いかもしれません。,0,1,0,0,0,0,0,1,0,0,0,0,0,0
とにかく、とても良いホテルでした。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
金沢にはいつ伺うかはわかりませんが、また、何年後かに必ず利用させていただきます。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
風呂ですが、カビが多い、、、、シャワーカーテンは交換しましょう。,0,0,0,0,0,1,0,1,0,0,0,1,0,0
あと掃除ももう少しやればカビが取れるかと思います。,0,0,0,0,0,1,0,1,0,0,0,0,0,0
もう風呂の少し掃除をしてほしいです。,0,0,0,0,0,1,0,1,0,0,0,0,0,0
このままだと次は使うことは無いかな、、、、と思ってしまいました。,0,0,0,0,0,1,0,1,0,0,0,0,0,0
初めて利用させて頂きましたが、立地、食事、サービス、全て満足です。,1,0,1,0,0,0,1,0,1,0,0,0,0,0
特に貸し切り露天風呂とバーでの一時は最高でした。,0,0,0,0,1,0,0,0,0,0,1,0,0,0
今回は離れのつつじに宿泊したのですが、お手洗いや洗面所が大変寒かったのでヒーターか何か置いて頂けるありがたいなと思いました。,0,0,0,0,0,0,0,0,0,0,0,1,0,1
自宅から高速利用で２時間程度、泉質がとても良く、食事も満足しています。,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ツインで予約したにもかかわらず、ひとつを簡易ベッドじゃないベッドの部屋だと千円プラスだと言われました。,0,0,0,0,0,0,0,1,0,0,0,0,0,1
チェックインからチェックアウトまで気持ちよく過ごせました。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2歳の子供が居ましたが、食事場所に子供が遊べるようにおもちゃが用意されており気兼ねなく家族で食事出来たのが良かったです。,1,0,1,0,0,0,1,0,0,0,1,0,0,0
他の宿泊客などの予約状況とのタイミングもあったとは思いますが、また利用したいと思いました。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
朝ごはんがすごく美味しく、配膳をしてくださった女性の方2名の対応が良く、朝から気持ちよく食事をすることが出来ました。,1,0,0,0,0,0,1,0,0,0,0,0,0,0
温泉もあって嬉しかったですが、着替えスペースの掃除が行き届いておらず、床にホコリが散っていました。,0,0,0,0,1,1,0,1,0,0,0,0,0,0
せっかくの温泉なので、上がった際に足が汚れてしまい残念でした。,0,0,0,0,0,1,0,1,0,0,0,0,0,0
お掃除をもう少しきっちりしていただけるとありがたいです。,0,0,0,0,0,1,0,1,0,0,0,0,0,0
食事は地産素材も多くバイキングながらとても美味しいです。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
施設も古いですが目に見えるところの掃除はされていると思いますので特に不満はないですが、以下の理由でリピートはしないと思います。,0,0,0,0,0,0,1,0,0,0,1,0,0,0
同じフロアの団体グループが騒いでおり、部屋は遠いにも関わらず自分の部屋の中まで響いてくるくらいかなり騒がしい状態でした。,0,1,0,1,0,1,0,1,0,1,0,1,0,1
私の子どももうるさそうにしていてこの宿を選んだ私が申し訳ない気持ちになってしまいました。,0,1,0,1,0,1,0,1,0,1,0,1,0,1
くつろぎに来ているのにくつろげないのは私にとっては致命的でした。,0,1,0,1,0,1,0,1,0,1,0,1,0,1
施設の規模上、1月などハイシーズンは団体の方も利用されると思うので仕方ないことかと思いますが今回のような可能性がまたあることを考えると残念ながらリピートはしないと思います。,0,1,0,1,0,1,0,1,0,1,0,1,0,1
先月オープンしたばかりという事で、何もかもがまだピカピカで気持ち良かったです。,0,0,0,0,0,0,1,0,0,0,1,0,0,0
まだ設備も新しいのでとにかく気持ちよく過ごすことができました。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
朝食会場からの眺めも大変良く、景色を楽しみながら食事も頂けました。,1,0,0,0,0,0,0,0,0,0,1,0,0,0
立地よし、設備よしと今後に期待です。,0,0,0,0,0,0,0,0,1,0,1,0,0,0
