text,breakfast_po,breakfast_ne,dinner_po,dinner_ne,bath_po,bath_ne,servis_po,service_ne,state_po,state_ne,facility_po,facility_ne,room_po,room_ne
またスキーシーズンが終わる前にもう1度来たいです！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
初めての利用でしたが、シャトルバスに乗ってスムーズにホテルに到着しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また宿泊させていただきたいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
このホテルは2度目ですが、初めて朝食付きプランにしました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
またディズニーに行く際はここに泊まりたいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ディズニーランドを利用するために、何度かこちらのホテルを利用させていただいております。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また、こちらを利用させていただくと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回はTDLの後に横浜観光で利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また、機会があれば是非、利用したいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8月27日に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
初めて下の娘との二人での宿泊です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カニの高騰でローストビーフへ変更となりましたが何時か復活する日を心待ちにしております。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
部屋の前に中継機がありましたが途切れますね。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
よろしくお願い致します。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また選ぶかと聞かれたらまた選びます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
初めての利用です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お部屋は、プラン名のレトロ感あふれる、という通り古くはありますがトイレはレトロではなく極めて現代的に改装されています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回、特別割引で利用できてラッキーでしたが、通常料金でも納得の満足感が得られると思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
帰る前に、その干物を売っているという魚屋さんに寄って金目鯛の煮付けを買って帰りましたが美味しかったです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
帰ってから、口コミを改めて見ると、そのお魚屋さんで、お刺身の盛り合わせが安くて新鮮で美味しかった、という方がいらしたので、次回、緑風園さんを利用する際は、お刺身盛り合わせも楽しみたいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
関西から今回で6回目くらいの宿泊です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小さいオニギリも手作り感があり毎回食べちゃいます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
次回も利用したいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
前日に宿泊した客の○便ではないかと思われます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
写真も撮ったので添付しようかと思いましたが他の方が見たら不快になると思い止めます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
秋完成したらまたお邪魔したいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
想像していたよりこじんまりした小さなお宿でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
これからも頑張ってください、と応援したくなる旅館です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海外に来たような旅行気分でも泊まれるホテルです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また利用したいと思いました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また鹿児島に行くときは泊まりたいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
いつもいわき宿泊の時は第一候補です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
またサプライズセールがあれば積極的に利用させて頂きます！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ホテルに入る前、ホテルを出た後は使えたました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
とても不思議な現象でした,0,0,0,0,0,0,0,0,0,0,0,0,0,0
現地に諸用が出来楽天で検索して見つけたお宿を急ぎ予約。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また利用したいお宿です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
行くなら２６連泊で。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
１泊です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リステルは実に20年ぶりでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
またぜひ利用させていただきます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
料理や音楽の大きさ、周りの話し声などは他の方がコメントされている通りです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
あくまで「手ぶらで行ける豪華な“キャンプ”」です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
過度な要望をするならホテルに宿泊されるのがいいかと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ただ縁があったらまた宿させていただきます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高知からの兄、姉と一緒にお世話になりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
前日草津温泉に行き次の日に伊香保温泉でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
近く行く時は又、利用したいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コスパが非常に良いです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
仙台行くときはここに決まりです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
友人と二人で利用させていただきました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
）,0,0,0,0,0,0,0,0,0,0,0,0,0,0
できたばかり、高評価ということもあり、今回はいつも利用している近隣ホテルではなくこちらを利用しましたが、、、。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
いつも利用している近隣ホテルにするべきだったと後悔しながら帰りました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新橋には何度も宿泊しているのですが、荻窪のこちらは初めての宿泊でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
とても良いホテルだと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
もう少し暖かい時期にまた泊まりたいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8月1日に名古屋の友人と利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
学生時代の話しに盛り上がりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また、ホテルに泊まるためだけに仙台に行きたいくらいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
８月１２日に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
年末年始のスキーの為、利用させていただいております。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
自分もビジネスで全国各地のホテルに月一回は宿泊しておりますが見習って欲しいものですね。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冬でなく、違うシーズンも利用させていただきます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5月24日に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
長崎の旅行で利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
あいにく天候が悪く星空見ることが出来なかった。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
残念、室内で説明を見て聞く事が出来ました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
有難うございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3回目の宿泊に成りますが、何時に行っても良いホテルです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
子供の入院の為に県外から宿泊させていただきました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また利用したいと思えるホテルでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19日に主人と宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
あの部屋をオーシャンビューとするなら、「訳あり」とうたうべきではないですか？,0,0,0,0,0,0,0,0,0,0,0,0,0,0
見た目がとても美味しそうだったので、期待してました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
温泉旅行が趣味で、たくさん行ってますが、平日の宿泊で朝晩ビュッフェで３万以上出すのであれば、もっとクオリティの高い旅館はたくさんあると思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
娘の受験で利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また、利用します。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
無料朝食問題なし。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
こちらのホテルは２回目の宿泊。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
３歳の子供と１泊。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ただ、一番近い駅の出口はエレベーターがなくエスカレーターだったので大きいキャリーケース持ちや子供連れは少し離れるがＡ３出口がエレベーターがあり便利。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
季節的に暑いので水風呂なのだから２５度以下ぐらいが良いと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
またの利用の時は大浴場の冷たい水風呂を期待してますので宜しくお願い致します。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
娘と宿泊ディズニーを満喫しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
名物料理の鯛めしも、朝食に、ありました、けど、私たちは鯛めし食べていないので、美味しいかは、わかりません。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
その前に宿泊した宿はリーズナブルなのに全てが行き届いていて満足だっただけに、余計に残念でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
良い点が３つ。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
特別価格だったので通常料金がどれくらいになるかが次回利用するかポイントです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
家族4人で宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また機会があれば利用したいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大変快適でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.06.15（金）に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2か月ぶり、源泉かけ流しの露天風呂付きの部屋ができてから2回目の利用です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
前回と同様に「テラス露天プレミアムスーペリアツイン」、夕食は「和会席」を選択しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
部屋に戻って、もう一度部屋の露天風呂に入りなおしました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
なので、今回はお風呂の評価を4点にしました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お造りの銀光と鮪、強肴の上州牛のすき焼きは毎度の定番メニュー、御椀や焼物、煮物などは旬の素材を提供していただいているようです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
食事も前回は山菜御飯でしたが、今回はあなご御飯でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
以前（といっても10年以上前のことですが。）と比べると、お客さんも外国人の方が増えたようで、売店では中国語や韓国語が飛び交っていました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
別に苦になることはないのですが、北軽井沢でも浅草や道頓堀のような光景が見え隠れするのは時代の流れでしょうか。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
湯の丸高原から小諸側に出るまでの途中に、「アトリエ・ド・フロマージュ」というカフェでコーヒーを楽しみ、道の駅・雷電くるみの里でお土産を購入、その後、上信越自動車道・小諸I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cから高速道路に乗って自宅に戻る、という定番の旅でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
次回は秋の紅葉シーズンかな・・・？,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゴールデンウィークでさすがに人がいっぱいでしたが、ゆっくりさせてもらいました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コストパフォーマンスは申し分なく、奈良を訪れた際にはまた利用したいと思いました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
いつも妻と二人で利用させていただいておりますが、今回家族全員（娘が結婚したので義理の息子と孫を含む計6名）でお世話になりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
「家族みんなで旅行をしたい」ということが妻との長年の夢でしたが、やっとの実現でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今後もよろしくお願いいたします、と共にありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
結婚25周年の記念に、サプライズで予約しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
妻は温泉が大好きですが、病気で身体に傷があり、大浴場には入れません。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
是非また森の風さんに行きたいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
駅に近い。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
朝刊のサービス。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フロントに預けなくてもよいカードキー。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
その上格安。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
もう他には泊まる気にならない。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
一人旅なので夕食付でこの料金は嬉しい限りです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ご馳走様でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宿泊料が安くなっていたので、久し振りに泊まりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
それにしても、鳥取にもカプセルホテルができたんですね。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
とってもありがたいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また次回も利用したいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
伊勢神宮への初詣の際に利用。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ホテルの駐車場に車を停め、電車で初詣へ。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
機会があればまた利用したい。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
出張の際は、よく利用させてもらってます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
満足度は相変わらず高いです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ちょうど紅葉の季節なので、景色がきれいでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
自販機の隣の部屋ということでしたが、特に音が煩いとかなく、静かでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また利用したいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
食事は朝だけ付けました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お部屋はガーデン側でしたが、トラブルがあり部屋を交換して頂きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヴィラの部屋を用意して頂きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
比較的リーズナブルに旅館体験したい人にはお勧めできると思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
７月14日（土）に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
電車やバスを利用する方にとってはとても便利。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また利用させて頂きます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
楽天スーパーセールでお安く宿泊出来ました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
しかしシャワーが設置されてない通路が凍っていて、そこが階段の着地点部分なので危うく転ぶところでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
おばあさんは派手に転んで腰を打ってました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久しぶりの家族旅行で、有名な有馬温泉へ。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
温泉街は定休日が多く、観光客も疎らでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
でも源泉などあり雰囲気は楽しめました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
種類を増やして頂ければ。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
出張があったので、またリピートでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
３連休で予約が取れず探していたら偶然にも空きがあって泊まれました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また機会があれば伺いたいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ヶ月の息子と初めての旅行でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コスパ最高です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また利用したいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
金曜日に一泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
３世代旅行で利用させて頂きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
私と母には大満足の内容でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お世話になりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
わたしはいつも、夜になって、毛布を貸してくださいと言うため、メモしてくれていたんだと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回、初めての利用でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
夕食付きプランで黒豚しゃぶしゃぶを頂きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また機会があれば、利用したいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018年5月29日から30日に泊まりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
でも、30日の朝、隣の桜ノ宮駅まで歩いてみたのですが、そっちの方が近い気がしました…,0,0,0,0,0,0,0,0,0,0,0,0,0,0
何度か宿泊していますが、とても気に入っています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また利用したいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
初めて宿泊させて頂き、とても満足致しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
夜も早々に最終でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
受付で部屋番号確認しなにやらパソコンにうってる様子。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
最高のホテルでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
子供が産まれてからもぜひ行きたいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また泊まりたいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リニューアルされていて気持ちが良かったです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
次回も宿泊します。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
次回はランク下げて、苦しくない夕食を楽しみたいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
・・・というように、良い部分とそうでない部分の差が大きく、正直、評価が非常にしにくかったのですが、指摘の部分、改善されても費用はそれほど掛からないと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
感謝いたします。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福山市内でのビジネスに利用させて頂いています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
これからも、よろしくお願いいたします。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6月21日、近くで翌朝早くに用事があるため宿泊した。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
これほどそろっているところは少ない！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
夕刻にアジアの方の団体が到着して、エレベーターが混雑したが、割と礼儀作法がきちんとしている印象の団体で良かった。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お値段もリ?ズナブルな設定です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
熱すぎればフロントに連絡して調節してもらえるようです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また宿泊したいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
初めて利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
おそらくプランより広い部屋にアップグレードしていただきました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
出張時、また利用させていただくと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大浴場がついているので、値段との折り合いがつけば、どの地域でもドーミーインに宿泊することが多いです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また都心で宿泊する際は、候補のひとつにします！！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
改善の余地があると思う。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また行きたいと思いました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
【外国人向けの宿？,0,0,0,0,0,0,0,0,0,0,0,0,0,0
】泊まった日がたまたまか中国系のお客さんが８割りくらいでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
いたる所に中国語韓国語英語と表記がされていたので普段から多いのかなと感じました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
初めて温泉旅館に連泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平成の終わりに昭和を感じました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
四万温泉の散策では、小さい秋も見つけました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
良く理解出来てない事も有ったですが、静岡市内の郊外で希望に沿ったホテルが見つからなかった。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
日曜の夜宿泊だから値段が安かったです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
土曜宿泊でこれだけ満足出来れば最高ですが、人気ホテルみたいなので難しいですね。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7月29日から1泊させていただきました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ひと口だけかじってそっと残させていただきました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2歳の子どもと一緒に訪れました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
子連れにはほんとにおすすめしたいです！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
一人でとまるとどこかソワソワしてしまいます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
美作に出張時は空きがあれば宿泊させていただきます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
人気の宿なので連泊では、なかなか予約出来ないです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宿泊時は何時も満足しています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,0
後述の悪い点はこのためあまり気にならない。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,0
毎年2回いつも利用していて5年になります。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また宿泊させていただきます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
この価格でこのような満足感が味わえるなら、また利用したいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高知に泊まる人にはぜひオススメしたいホテルです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
皆さんの噂を期待してカレーライスを夕食で頂きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お部屋もまずまずです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
その日はしなの鉄道のろくもんの食事付きプランを利用してから別所温泉へ行きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
帰りは旅館で提供されて美味しかった厄除け饅頭を買って食べながら風情のある温泉街を散策しながら駅まで行き、上田観光に行きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
外湯は朝早くから夜遅くまで開いていてどこも150円で入ることが出来ます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
是非また訪れたいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
帰ってから友達に勧めました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大浴場が売りなので、ユニットバスの中は掃除しないようだ。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ただ、部屋としては普通のビジネスホテル。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
その他は、特に問題ありません。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
友人からホテルが良かったと聞いて大人２人5歳の女の子と１歳の男の子の家族４人で利用させてもらいました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
飛騨を堪能できます！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
温泉はないですが、バスで使用できるバスソルトを用意してくれます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
釧路に行くときはまた必ず泊まります。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また泊まりたいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
遅くなる時は下手にタクシー帰宅より割安です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
よく利用してます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お世話になりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また伺わせていただきます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西館に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12月15日に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
妻の誕生日でしたが、隣？,0,0,0,0,0,0,0,0,0,0,0,0,0,0
外部依頼と聞いていましたが、折り返しご連絡の時にどうするか聞いていただきたかった。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
非常に残念でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
それだけに残念でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
気兼ねなく心地よく？,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8月20日に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スキーの宿として初めて利用させて頂きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ただ１日目のスキーで事故にあい、骨折してしまった私。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
是非次回も利用しようと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また利用します,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スキーで2回目の利用。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また利用したいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また利用したいホテルです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2月12日から2泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
狭いです！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また、機会があれば利用したいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
８月４日?５日に親子３代で宿泊させていただきました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
夕食はバイキングで夏休みの思い出にと貧乏人の家族にしては楽しみにしていました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
早い時間は込むかと思い孫もいたのですが遅い時間に設定したのが間違いでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
私がこのプランを設定し子ども、孫を喜ばせたくたく思ってたのに逆に苦情でいっぱいでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
それならと「あんばやし」で気分転換でもとおもい孫に行かせるともう終わりですといわれたとしょぼんとしてテーブルに帰ってきました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
前回宿泊した際に食事が残念と書きましたが、、、今回最高でした！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今後は、名古屋行く時は定宿にします。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
