text,breakfast_po,breakfast_ne,dinner_po,dinner_ne,bath_po,bath_ne,service_po,service_ne,state_po,state_ne,facility_po,facility_ne,room_po,room_ne
ツインは小さいけれどきれいで落ち着けるお部屋。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
お風呂は小さいですが、部屋数も少ないので露天風呂もありゆっくり入れました。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
良かった点食後のコーヒーのテイクアウト、お部屋の鍵が2本、部屋の空気清浄機風呂のスリッパ留めクリップ改善点部屋の鏡が洗面台にしかなく、暗いので窓際に有れば良いタオルが薄いので、お風呂に自由に使えるタオルのストックが有れば良い,1,0,1,0,0,0,0,0,0,0,1,1,0,0
大浴場も清潔感あふれており、露天がも少し大きかったら最高。,0,0,0,0,1,1,1,0,0,0,0,0,0,0
朝食もおいしかったのですが、第二会場になったためか、ちょっと狭く、トースターが１台で待ちができて使えず、ちょっと残念でした。,1,1,0,0,0,0,0,0,0,0,0,1,0,0
飲食店もホテル周辺にはなく、駅の北側に多くあるようなので、こちらもスタッフの方に大まかに伺ってから出かけたのですが、風呂からホテルに戻る途中にあった居酒屋が大当たりで、おかみさんや他のお客さん（常連さん）とも話が弾み、息子ともども楽しく過ごせました。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
部屋はシャワーしか無いですが、大浴場でゆっくりできました。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
牛肉、刺身、蟹で豪華に！ということを期待している人にはちょっと物足りないかもしれませんが、日本酒も５?６種類飲み放題にあり、十分に楽しめます！,1,1,1,1,0,0,0,0,0,0,0,0,0,0
とても美味しく頂きましたが、もう少しメニューがあってもいいかな？と。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
食事は、量は十分でしたが、稲庭うどんが一塊になっていたのは残念でした。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
古いのは承知でしたから、掃除さえしてあれば問題ナシです。,0,0,0,0,0,0,1,0,0,0,1,1,1,1
お風呂が男女入れ替えのため部屋のお風呂も利用と少し残念でしたが入りやすいお風呂でした。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
また、エレベータ音や自販機コーナーなどを考慮するならば、訳ありルームなどの明記をして欲しい。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
それ以外はとても良いサービスで、使用しなかった共同大露天風呂の入場料もチケットと交換で返金してくれた。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
夕食バイキングは全体的に美味しかったですが、味付けが濃い感じがしました。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
星空のカフェなどもオシャレでした（ただ、星空のカフェも同じく虫対策はされた方が良いかと思います。せっかく素敵なカフェなので）,0,0,0,0,0,0,0,0,0,0,1,1,0,0
飲み物は残念でしたが、料理は意外と手が込んでいる物もあり、品数もあり充実していました。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
古さは感じますが、清掃が行き届いて、清潔感は問題なかったです。,0,0,0,0,0,0,1,0,0,0,0,0,1,1
お風呂は清潔感がありましたが、やや狭かったです。,0,0,0,0,1,1,1,0,0,0,0,0,0,0
レストランに出向けば済む話なんですが、部屋でまったり過ごしたい自分としては、ルームサービスでお願いしたいので…とてもオススメできるホテルなので車で来る方や、清潔感や安心感を求める方は是非宿泊してみてください。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
アメニティも充分で、できれば使い捨てのシャワータオルかスポンジがあれば申し分なかったのですが、環境のことを考えると仕方がないのかなとも思います。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
お風呂も露天でいい感じでしたが洗い場に浴槽が無くこれからの季節寒いのではないかと思います。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
建物の外壁がそのままむき出しで、庭園部分もしばらく手が入っていない感じがして、雰囲気を壊している感じがしました。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
大雪の中、入った思い出のある露天風呂がなくなっていたのは残念でしたが貸切風呂は最高でした。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
貸切露天風呂は、景色はそうでもなかったのですがこじんまりながらもゆっくりできました。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
改装してペットＯＫの宿にしているので、あちらこちらにレトロを感じますが、掃除が行き届いているので、嫌な感じはしません。,0,0,0,0,0,0,1,0,0,0,1,1,1,1
今回は川側のお部屋でなかったのが少々残念でしたが、それでも雪を抱く枯れ木立に覆われた山々の眺めは美しく、十分自然が満喫できました。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
確かに海側の部屋は夕日がきれいだが、それを帳消しにして余りあるほどのヒドイ部屋。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
建物は古いが清潔感があり従業員の対応も丁寧で良かった。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
駅よりはちょっとありますが、前日に言っておけば専用の車で駅まで送っていただけますので、むしろ静かにすごせてよかったです。,0,0,0,0,0,0,1,0,1,1,0,0,0,0
すぐに対応して頂いた女性スタッフの方は良かったので、まだ救われましたが部屋は、やはり綺麗な方がいいです。,0,0,0,0,0,0,1,1,0,0,0,0,0,1
古い建物ではありますが、館内も部屋もとても綺麗にしてあり、至る所に花が生けてあり、おもてなしの心を感じます。,0,0,0,0,0,0,1,0,0,0,1,1,1,0
それからアメニテイは十分すぎて、草履とか無しにして、料金を下げていただければ尚ありがたいです。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
施設の古さは感じますが、きれいに清掃されていて、快適に過ごすことができました。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
朝食会場も広く和食が苦手な私でもバイキングにパンやシリアルやヨーグルトがあり、食べれるものがあったので助かりました。,1,1,0,0,0,0,0,0,0,0,1,0,0,0
温泉もあって嬉しかったですが、着替えスペースの掃除が行き届いておらず、床にホコリが散っていました。,0,0,0,0,1,1,0,1,0,0,0,0,0,0
チェックインの際の対応もきめ細かく、立地も良く、部屋もきれいで、食事も美味しく工夫もされていて大変満足したのですが、夕食の際の対応と露天風呂に不満を感じてしまいました。,1,0,1,0,0,1,1,1,1,0,0,0,1,0
大浴場も広くはありませんが、風が抜けとても気持ち良くサウナでリフレッシュできました。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
夕食は、味はまずまずですが少し量が少なめですので、朝食だけでもいいかもしれません。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
設備は新しくは無いですが、清掃状態は良好です。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
３階の部屋でしたので、階段が多く少し急でしたので、大変と感じる方もいるのかと…ウェルカムドリンクがビール、抹茶など選べるのが良かったです。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
部屋は、広くて良かったですがコンセントがあと少しあればもっと良かったです。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
愛想の良いスタッフ達、食事の美味さ、風呂など良い点ですが、オペレーションがダメ。,1,0,1,0,1,0,1,1,0,0,0,0,0,0
立地は良くは無いですが、悪すぎることもないです。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
朝のバイキングも豪華とは言えませんが必要なメニューはそろっていて満腹しました。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
食事（朝食）については、メニューはバリエーションもありとても良かったですが、ブッフェ台の配置がいまいちで、料理が取れないのが難点。,1,1,0,0,0,0,0,0,0,0,0,1,0,0
朝食は少し待ちましたが、美味しかったです。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
部屋は広くは無いですが、一週間用くらいのキャリーを広げられるスペースはあります。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
最初に、ホテルの外観を観て、ものすごく不安になりましたが、とてもユニークなリフォームをしていらして、お部屋やレストラン、お風呂、ロビーなどお客が長時間過ごす場所は、とてもキレイです。,0,0,0,0,1,0,1,0,0,0,1,1,1,0
、部屋のアメニティーも充実しており満足ですが、唯一不満な点は間接照明が多く、年配の小生にとっては暗くて目が疲れることが難点です。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
温泉はシャンプーは異常なくらい種類が沢山ありますが、家内いわく、女性用の乳液・化粧水・クレンジングは１種類あるが、他と比べて種類が少なく不満のようである。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
駅からは少し離れていますが、近くにコンビニなどもありました。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
フロントの方は愛想良くしていただけただけに少し残念でした。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
大浴場は女性は良かったですが、男性の方はもう少し広いと良かったようです。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
部屋は清潔感がありましたが、禁煙ルームですが多少タバコなのか、埃なのか、匂いが多少がありました。,0,0,0,0,0,0,1,0,0,0,0,0,1,1
フロントスタッフの女性は愛想もよくてよかったですが、男性スタッフさんはどちらかと言えばめんどくさそうな態度に見えました（チェックイン時間の15時より数分早くに戻ってきたせいかも）。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
入ったときは、４人で過ごすには狭く感じましたが、逆に布団を並べて皆で寝るのも楽しかったです。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
最高のサービスですが、欲を言えば1人1杯ではなく、フリーなら良いのではと思います。,0,0,0,0,0,0,1,1,0,0,0,1,0,0
駅近から少し離れていますが、歩いて行ける距離です。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
無料朝食なので充分な内容なのですが以前から定宿にしている自分にとっては変わってきたなという印象を受けました。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
広いわけではないので、込み合う日は大変そうでしたが、あるのが御の字というもの。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
トイレとお風呂場が分かれていて良かったのですが、脱衣所がないのでお部屋入ってすぐの廊下か、洗い場で着がえることになります。,0,0,0,0,1,0,0,0,0,0,0,0,1,1
予約時点では露天風呂が改修中で使えないとの事でしたが、一部改修が済んでいて入る事が出来てラッキーでした。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
味付けは美味しいので問題ないけど、お刺身関係は先附の後の方が味が取れやすいと思います。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
お風呂も良いですが、露天風呂があるとなおいいかと思います。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
部屋は和室とベッドがあり広かったですがトイレと洗面所が一緒になっておりちょっと狭かったです。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
建物は古いですが清潔感有り、スタッフの明るい対応も良く、非常にいい好感もてました。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
他はとても満足です。,1,0,1,0,1,0,1,0,1,0,1,1,1,0
お部屋は古い印象ですがきれいに清掃されていました。,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ゴルフ場と山々の景色や、冷蔵庫の飲み物のサービスなどあり良かったですが、Wi-Fiが役に立たず残念でした。,0,0,0,0,0,0,0,0,1,0,1,1,0,0
食事も寿司やカニなどあり良かったですが、チョコレートタワーが子供が届かず残電でした。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
浴場、浴槽の見た目は、ビジネスホテルにあるような小ぶりな感じでしたが、お湯はものすごく本物でした。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
コーナーの貸切風呂は眺めも良くよかったでが、窓が１か所しかなく、風が通らないので露天風呂の気分は味わえませんでした。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
全体的にキレイにされているだけに、ちょっとしたことが目立ってしまいますよね。,0,0,0,0,0,0,1,1,0,0,1,1,1,0
全体的に良い点が多かったので、残念ポイントが改善されると嬉しいです。,1,0,1,0,1,0,1,1,1,0,1,1,1,1
外観や眺望がいいだけに、食事、ベッドと枕の硬さが本当に残念です。,0,1,0,1,0,0,0,0,1,0,1,1,0,0
大浴場は◎なのですが、部屋風呂のシャワーが節水タイプなのか、髪を洗おうとして後悔しました。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
食事は和定食で、２日目は違うメニューでしたが、コーヒーが欲しいですね。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
料理は良いのですがサービスを含め、レストラン全体のレベルや料理内容と料金設定が見合ってません。,1,1,1,1,0,0,0,1,0,0,0,0,0,0
朝食はバイキングで品数は少なめですが、個人的には満足しています。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
臭いがなければとても良いホテルだと思います。,1,0,1,0,1,0,1,1,1,0,1,0,1,0
マイナス点はお部屋で使うドライヤーの電源が机の近くに無かったことと、アメニティにコーム（櫛）はあったけど、お風呂場にブラシが無かった点くらいでしょうか・・・でもトータルでは私も連れも大満足でしたので、是非また利用させて頂きます。,1,0,1,0,1,0,1,0,1,0,1,1,1,0
周りに何もないので小さな子供さんが居たりすると少し物足りないかもしれませんが、大人が寛ぐには最高だと思います。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
周辺にコンビニはありますが、食事どころは少ないです。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
古さは感じましたが、キレイにしていると思います。,0,0,0,0,0,0,1,0,0,0,1,1,1,1
宿のスタッフの方は、部屋の案内や食事の係をしてくださった 目先の利く 感じの良い方も２ ３名おられましたが、その他の方々はお忙しいせいか挨拶もそこそこという感じでした。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
平日に泊まりましたが、セミダブルから角部屋ダブルルームにアップグレードがありうれしかったのですが、部屋自体が狭いため窮屈で、余分なソファーベッドがなければもう少しくつろげたのだろうと思います朝食は、内容・味とも申し分なく満足でした。,1,0,0,0,0,0,1,0,0,0,0,1,1,1
接客も主に対応して頂いた井上さん、大変感じも良く全体的にもみなさん笑顔で対応されて良かっただけに少し残念な気持ちだけが残る記念日となりました。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
場所は駅直結ですが、繁華街は線路反対側なので多少は不自由すが問題なし。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
夕食・朝食ともにお食事も美味しかったですが、夕食は和食で私達には少なかったので、ゴハンサービスなどあってくれればと思いました。（もしかしてあるのかもしれませんが。お蕎麦は美味しかったです）,1,0,1,1,0,0,0,0,0,0,0,0,0,0
特別プランのシングルルームは単身利用では狭く感じましたが、二人で滞在しても問題ありませんでした。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
部屋が古いからちょっとカビくさいとかは事前に知っていたからそんなに気にしなかったし食事もまあまあ良かったし他の従業員さんたちが頑張ってくれていい印象だったのをたった一人のせいで最後の最後にこの旅館の印象は最悪になりました。,1,0,1,0,0,0,1,1,0,0,0,0,0,1
正直、建物は随分と年季が入っておりますが、綺麗に手入れされている様子が伺えましたので、快適に過ごす事が出来ました。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
設備が古いのは否定できませんが、全く問題なく快適に過ごしました。,0,0,0,0,0,0,0,0,0,0,1,1,1,1
朝食は選べるそばは楽しいですが、やはりもう少し全体的な種類があると嬉しいですね。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
エレベーターも少し小さめですが問題はありません。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
お風呂についてですが、木製の桶や椅子はいいのですが、椅子が少し低いように思います。,0,0,0,0,0,1,0,0,0,0,1,1,0,0
全体的に施設の老朽化が目立ちますが、いかにも格式ある旅館。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
弥彦駅目の前の立地で、隣には公園もあり散策が出来ましたが、飲食店などはほとんどありませんでした。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
アットホームな感じが嫌いな場合きついです。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
開店早々の朝7時の窓に面した席は美しい雪景色を見ながら美味しく食事ができて良かったですが隅は暖房がいきわたっておらず少々寒いです。,1,0,0,0,0,0,0,0,0,0,1,1,0,0
貸切風呂はいまいちで、大浴場の露天風呂はとてもよかったです。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
新幹線のすぐ脇なので、夜エアコンが暑いので止めて窓を開けると今度はうるさくて眠れないという一点を除けば駅近なのはいいですね。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
従業員さんも掃除の方々も非常に良かったし、ベッドメイキングは綺麗だったが、とにかくユニットバス周辺だけが非常に汚くて臭くて、ただただ驚いた。,0,0,0,0,0,1,1,1,0,0,0,0,0,0
ナイトウェアデザインも良く生地も柔らかく、着心地抜群ですがズボンのウエストゴムがきついので改善してほしいです。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ディナーがとても美味しかっただけにお酒がもう少し安ければもう2杯くらい飲みたかったです。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
フロントの方の対応は良かったので残念です。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
部屋は広くはないけど清潔感はあり、一般的なビジネスホテルとして充分なレベルでした。,0,0,0,0,0,0,1,0,0,0,0,0,1,1
品数だけは多いのですがオリジナル性がないというか信州牛くらいしか美味しいと感じられませんでした。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
少々外観等は古さを感じましたが、内装や清掃は行き届いており、快適に過ごすことができました。,0,0,0,0,0,0,1,0,0,0,1,1,1,0
部屋に来てくれた方は丁寧に謝罪してくださいましたが、何故こんなに遅いのか説明はありませんでした。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
お風呂の遮蔽がちょっと問題ありですが、タオルやアメニティー、浴後のミネラルウオーターなどの配置、何より浴槽の清掃が丁寧にされてられる印象を受けました。,0,0,0,0,1,1,1,0,0,0,1,0,0,0
建物は古いですが広くて安心して利用できました。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
古い施設だと思うのですが、きちんと清潔にされていて、あまり古さを感じませんでした。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
広くはないけど、綺麗ですし、シャンプから化粧水。,0,0,0,0,1,1,0,0,0,0,1,0,0,0
総合的に見て私は満足のいく温泉ホテルでしたが、家内は袢纏の丈の短さが気になったようで、朝の入浴はしませんでした。,1,0,1,0,1,0,1,0,1,0,1,1,1,0
朝食はバイキングで豪華でしたが、家族からは落ち着かないという事で、朝食には豪華過ぎたようです。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
でも女将劇場はとても面白くあそこまでからだはってやってるのに若い子たちは無表情。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
旅館も古く女将だけ頑張ってる感じでした。,0,0,0,0,0,0,1,1,0,0,0,1,0,0
駅からは少し離れていますが、落ち着いた場所にあります。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
たまたまですが、チェックイン時にロビーで客とホテルのトラブルか警察も出動している場を見せられ、そのせいかロビーは緊迫状態、フロントスタッフまで緊張した状態で、これから宿泊するのが不安に感じるほどでした。,0,0,1,0,1,1,0,0,0,0,0,0,0,0
朝食は美味しかったですが、ロビーフロアの会場という点はイマイチでした。,1,1,0,0,0,0,0,0,0,0,0,1,0,0
ドーミーインならではのサービスを期待していきましたが、お部屋の掃除が行き届いてない感じでした。,0,0,0,0,0,0,1,1,0,0,0,0,0,1
お部屋や従業員のサービスは良くお風呂も良い感じでしたが、入れ墨入室禁止になっていましたが入られている方が居てビックリしました（日本人ではありませんでした）そのため、お風呂は2ランクダウンのやや不満をつけさせていただきました。,0,0,0,0,1,1,1,0,0,0,0,0,1,0
福山のグルメというものも取り入れたメニュー構成で、品数はやや少なく感じたものの、とても満足のいく朝食でした。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
仙台駅から徒歩圏内でしたが、HOTEL近くに歩道橋です。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
施設自体は古いとは思いますが、丁寧に掃除されているのがわかり清潔感がありました。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
部屋の調度品等はレトロで良かったのですが、いすなどはややすり減っているモノもあり、レトロが売りとは言え、いくらかづつでも新調なさった方がいいにではとの感想を持ちました。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
良い点お布団が敷いてあるので、着いて直ぐにノンビリ出来ます（笑）お風呂は、混んでる時は待ちますが、どれも趣向があるお風呂で、何度入っても飽きませんし、24時間入れるので毎回必ず、コンプリートしてます。,0,0,0,0,1,1,1,0,0,0,1,0,0,0
日帰り温泉館を利用できたりサイトにあるように見晴らしは、良いのですが、日帰り温泉館の入浴所内の洗い場の椅子がカビだらけで髪の毛が絡まっていたり不衛生さを感じ怖かったです。,0,0,0,0,1,1,0,1,0,0,0,0,0,0
お風呂の洗い場は４人で満員、混雑しますが…泉質はヌルヌル系のツルツル肌。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
部屋は古いですが・・まあまあ良好・・加湿器等からカビ臭さが漂ってくるのは、いただけない！,0,0,0,0,0,0,0,0,0,0,0,1,1,1
フロントは、綺麗で接客も丁寧ですが、部屋の古さと、お風呂の汚さが目立ちます。,0,0,0,0,0,1,1,1,0,0,0,0,0,1
駅から少し離れていますが、近くにお店などもあり便利です。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
朝食の内容は良かったのですが朝くらいのんびりと過ごそうと思っていたのに、いきなり来てお盆毎全部下げて行きました。,1,1,0,0,0,0,0,1,0,0,0,0,0,0
それ以外はとても満足しました。,1,0,1,0,1,0,1,0,1,0,1,1,1,0
お風呂も食事も施設も良いのですが、和室を利用すると布団を自分で敷かないといけません。,1,0,1,0,1,0,0,1,0,0,1,1,0,0
シャワーは流石に狭かったですが使用に差し支えなくドライヤー、ブラシなどアメニティも十分でした。,0,0,0,0,1,1,0,0,0,0,1,0,0,0
お部屋はキレイでしたが思ったより狭い感じでした。,0,0,0,0,0,0,1,0,0,0,0,0,1,1
大浴場も広くて、半分目隠しの窓が少し残念でしたが、富士山を眺めながらの温泉は、満足しました。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
朝食は品数豊富ですが、麻婆焼きそばが麺具ともに冷めていてイマイチ。（朝一で行ったのに）,1,1,0,0,0,0,0,0,0,0,0,0,0,0
最初は狭い部屋だなと思ったが、４日間も滞在するとさほど狭さは気にならず、とても使い勝手のよい部屋でした。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
冬味会席は、おいしかったのですが、よい食材を使うよりボリュームのある内容の方がよかった気がします。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
お風呂は素晴らしかったですが、ミスト風呂が夜だけ、というのが残念なのと、お風呂場がとにかく寒かったのがなかなかきつかったです。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
地元のお米で炊いたご飯は美味しかったが、限定のステーキは限定にする意味が不明な味で残してしまいました。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
モーニングステーキは硬いですが、肉を食った感を十分に味わえました。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ホテル外観は少々年季がはいっていますが、中は綺麗にされていました。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
建屋、調度品は少々古さを感じますが気にならず、どちらかと言えば安らぐ感じがします。,0,0,0,0,0,0,0,0,0,0,1,1,1,1
他は、大変気持ちよく過ごすことが出来ました。,1,0,1,0,1,1,1,1,1,0,1,0,1,0
部屋も広くて良かったが、トイレが古いタイプらしく低くて、170cm以上の人には立ったり座ったりが不便、それと水を流す音がとても大きいのが気になった。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
パンは確かに美味しかったですが、朝食料金取って良いので、普通のおかず（卵料理とかベーコンとか）も有れば自慢のパンが活きるのかと。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
部屋は綺麗でしたが、少しタバコの匂いが気になりました。,0,0,0,0,0,0,1,1,0,0,0,0,1,0
お風呂は夕方大変混んでいて閉口しましたが、深夜になると貸し切り状態で利用できたので良かったです。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
お部屋は一番お安く露天風呂付きに泊まれる８畳のお部屋でしたが多少お部屋に古さを感じるものの清潔ですし、お風呂は温泉に入り放題なので特に問題はありませんでした。,0,0,0,0,1,0,1,0,0,0,0,0,1,1
全体的に古い感はありましたが清掃はしっかりされていた気がします。,0,0,0,0,0,0,1,0,0,0,1,1,1,1
ただ、露天風呂の浴槽内の床が滑りやすく転びそうになってしまいましたが、貸切露天風呂が無料なのは良かっです。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
バスルームにバスタブはないが個人的にユニットバスでは湯船に浸かることはないので問題はない。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
立地は悪くないが、栄と伏見の間くらいの場所で微妙。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
繁華街、錦の中心からは少し外れているのでその分静かではあるかも知れない。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
敢えて要望すれば、食事は、品数は、現状でも良いので、地元の料理や食材を使った物が有ったら良いと思う。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
駅近で選んだのですが、駅が改装中で入り口が結構遠かったのが残念でしたが、チェックイン直前まで借りていたレンタカーが目の前にお店があり助かりました。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
スタッフについてはナビのお姉さま方の対応と、宿泊前に質問でお電話をかけたときの対応以外は良かったです。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
それ以外は良かったです。,1,0,1,0,1,0,1,1,1,0,1,0,0,1
量が多く次の料理が来るまでにおなかが一杯になった。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
お客様の声の通り建物設備は古かったけれども昭和の雰囲気を味わうなら良いと思います、部屋は一人では広すぎる位でした。,0,0,0,0,0,0,0,0,0,0,1,1,1,0
部屋に入ると、広くていいのですが、カビくさい。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
バイキングの料理種は、大変多く満足だが、既に無くなっている食材が多数、水、オレンジジュースは空。,1,1,0,0,0,0,0,1,0,0,0,0,0,0
朝御飯もがっつり召し上がる方には物足りないかもしれませんが、そこそこでいい方には問題ありません。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
駐車場が分散されており、少し停めにくいところもありますが、スペースは結構用意されています。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
夕食はすばらしい献立でしたが、私たちには少し辛めの味付けのように感じました。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
お風呂は、広くありませんが、とてもセンスが良く、泉質も肌に優しく、ツヤツヤになりました。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
最後は前回同様、写真も撮ってくださり、食事の際も一人一人声をかけてまわってくださっているのでそれだけ気配りができるのに…と余計に残念に思いました。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
室内もきれいでよかったのですが、この部屋にベッド３台はかなりきつく感じました。,0,0,0,0,0,0,1,0,0,0,0,1,1,1
それ以外は快適でした。,1,0,1,0,1,1,1,1,1,0,1,0,1,1
外観からは古い建物だと感じましたがパブリック、客室とも綺麗にリニューアルされていました。,0,0,0,0,0,0,0,0,0,0,1,1,1,0
でも、それ以外は家族みんなが癒やされ楽めるホテルでした。,1,0,1,0,1,0,1,1,1,0,1,1,1,1
少しイメージとは違いましたが、気軽に利用できるのは嬉しいと感じました。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
温泉はぬるめで熱いのが苦手な自分は問題なかったが、家族が不満だったようです。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
全体的には満足なので、今後も使わせていただきたいと思っています！,1,0,1,0,1,1,1,0,1,0,1,0,1,0
建物は古い感じがしますが掃除も行き届いて臭いも気にならずのんびり過ごせました。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
建物は、古さがありましたがなかなかの風情がありました。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
部屋も良い感じですが問題点を挙げるならば、畳の部屋スペースと玄関部分境界に段差がなく、また物理的にも狭いので、外国の方などは土足侵入してしまいそう？,0,0,0,0,0,0,0,0,0,0,0,0,1,1
枕が二種類用意されていましたが、どちらも私には合わず少し辛かったです…が許容範囲です。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ユニットバスは新しくて綺麗ですが、小さめです。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
USJのチケット発券の速さや、預けていた荷物を部屋に運んでいただいていたことはありがたかったのですが、マイナスな面が目につきました。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
食事も美味しくいただきましたが、おかずのバリエーションがもう少しあれば最高...,1,1,1,1,0,0,0,0,0,0,0,0,0,0
食べたい物が沢山ありましが、種類が豊富で全種類食べられなく残念でした。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
